,AC,AF,AR,AS,AST,AY,AwayTeam,Date,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Referee,WHA,WHD,WHH,HomeLastWin,VisitorLastWin,HmLasthlll,VisLasthlll,Hmdwl,Visdwl,HomeWinStreak,VisitorWinStreak,HomeUnbeatenStreak,VisitorUnbeatenStreak,HomeLosingStreak,VisitorLosingStreak,prev_HS,prev_AS,prev_HST,prev_AST,prev_HC,prev_AC,AtHomeWinStreak,HomeWinAgainstVisitor,HomeWinAgainstVisitorStreak,VisitorWinAgainstHomeStreak,VisitorWPLast5,HomeWPLast5,VisitorWPALast5,HomeWPHLast5,HomeWinAgainstVisitorL5,VisitorWinAgainstHomeL5
5396,6.0,8.0,0.0,12.0,1.0,3.0,Sunderland,18/10/14,E0,0.0,8.0,H,5.0,11.0,0.0,20.0,11.0,0.0,3.0,H,1.0,Southampton,5.1,3.6,1.65,A Marriner,6.5,3.4,1.62,0,1,0,0,0,0,0,1,0,4,1,0,7.0,8.0,3.0,3.0,5.0,7.0,2,0,0,1,0.6,0.8,0.4,0.8,0.6,0.4
5397,2.0,15.0,0.0,15.0,5.0,3.0,Liverpool,19/10/14,E0,3.0,2.0,A,7.0,10.0,0.0,15.0,6.0,0.0,0.0,D,2.0,QPR,1.65,3.6,5.1,P Dowd,1.62,3.6,6.0,0,1,0,0,0,0,0,1,0,2,2,0,10.0,19.0,3.0,7.0,5.0,5.0,0,0,0,2,0.4,0.2,0.6,0.2,0.25,0.75
5398,5.0,7.0,0.0,13.0,5.0,1.0,Swansea,19/10/14,E0,1.0,2.0,H,3.0,17.0,0.0,17.0,3.0,1.0,1.0,D,4.0,Stoke,2.85,3.2,2.4,M Oliver,3.0,3.0,2.5,0,0,0,0,0,0,0,0,0,2,1,0,11.0,11.0,5.0,5.0,4.0,3.0,1,2,0,1,0.6,0.4,0.6,0.4,0.5,0.5
5399,11.0,8.0,0.0,22.0,7.0,2.0,Man United,20/10/14,E0,2.0,2.0,D,0.0,6.0,0.0,8.0,2.0,0.0,1.0,H,1.0,West Brom,1.7,3.6,4.7,M Dean,1.75,3.4,5.0,0,1,0,0,0,0,0,2,0,2,1,0,8.0,15.0,4.0,4.0,5.0,11.0,1,0,0,1,0.6,0.4,0.6,0.4,0.2,0.8
5400,1.0,17.0,0.0,6.0,3.0,2.0,Hull,25/10/14,E0,0.0,0.0,D,14.0,12.0,0.0,17.0,4.0,0.0,0.0,D,3.0,Liverpool,6.8,4.6,1.4,N Swarbrick,7.0,4.5,1.4,1,0,0,0,0,0,2,0,3,2,0,0,15.0,4.0,5.0,4.0,2.0,0.0,1,2,1,0,0.4,0.6,0.2,0.6,0.75,0.25
5401,3.0,12.0,0.0,8.0,1.0,2.0,Stoke,25/10/14,E0,0.0,1.0,H,6.0,10.0,0.0,20.0,2.0,0.0,1.0,H,0.0,Southampton,5.2,3.8,1.6,J Moss,5.5,3.6,1.6,1,1,0,0,0,0,1,1,1,1,0,0,20.0,17.0,11.0,3.0,5.0,3.0,3,0,0,0,0.6,0.8,0.6,0.8,0.0,0.0
5402,3.0,9.0,0.0,15.0,5.0,3.0,Arsenal,25/10/14,E0,2.0,0.0,A,3.0,11.0,0.0,11.0,3.0,1.0,0.0,A,3.0,Sunderland,1.65,3.7,4.9,K Friend,1.65,3.75,4.8,0,0,0,0,0,0,0,0,0,1,1,0,12.0,25.0,1.0,9.0,6.0,10.0,1,0,0,6,0.8,0.4,0.6,0.6,0.0,1.0
5403,2.0,10.0,0.0,9.0,4.0,0.0,Leicester,25/10/14,E0,0.0,2.0,H,2.0,7.0,0.0,7.0,3.0,0.0,1.0,H,0.0,Swansea,4.0,3.45,1.85,M Jones,3.6,3.5,1.95,0,0,0,0,0,0,0,0,0,0,1,1,13.0,7.0,5.0,2.0,5.0,7.0,0,0,0,0,0.4,0.4,0.2,0.6,0.0,0.0
5404,3.0,8.0,0.0,8.0,6.0,1.0,Crystal Palace,25/10/14,E0,2.0,2.0,D,6.0,14.0,0.0,17.0,4.0,2.0,0.0,A,3.0,West Brom,3.8,3.45,1.9,M Clattenburg,4.2,3.3,1.85,0,0,0,0,0,0,0,0,1,0,0,2,8.0,7.0,2.0,4.0,0.0,3.0,0,1,0,1,0.4,0.4,0.6,0.4,0.3333333333333333,0.6666666666666666
5405,8.0,14.0,0.0,21.0,5.0,1.0,Man City,25/10/14,E0,1.0,2.0,H,4.0,12.0,0.0,12.0,4.0,0.0,1.0,H,2.0,West Ham,1.55,3.9,5.6,M Atkinson,1.55,4.0,5.5,1,1,0,0,0,0,2,3,2,5,0,0,22.0,20.0,6.0,12.0,7.0,3.0,2,0,0,6,0.8,0.6,1.0,0.6,0.0,1.0
5406,4.0,7.0,0.0,15.0,6.0,2.0,Everton,26/10/14,E0,3.0,1.0,A,5.0,12.0,0.0,14.0,3.0,2.0,1.0,A,4.0,Burnley,1.8,3.5,4.2,A Marriner,1.75,3.6,4.33,0,1,0,0,0,0,0,1,0,1,1,0,17.0,15.0,3.0,6.0,5.0,3.0,0,1,0,1,0.4,0.2,0.6,0.2,0.5,0.5
5407,7.0,14.0,1.0,9.0,4.0,5.0,Chelsea,26/10/14,E0,1.0,1.0,D,4.0,13.0,0.0,19.0,7.0,0.0,0.0,D,3.0,Man United,2.6,3.2,2.6,P Dowd,2.4,3.3,2.88,0,1,0,0,0,0,0,3,3,11,0,0,22.0,14.0,7.0,5.0,11.0,2.0,3,0,0,2,1.0,0.6,1.0,0.8,0.6,0.4
5408,2.0,12.0,0.0,8.0,2.0,4.0,Newcastle,26/10/14,E0,2.0,1.0,A,10.0,9.0,0.0,17.0,2.0,0.0,1.0,H,2.0,Tottenham,4.7,3.6,1.7,A Taylor,4.4,3.75,1.7,0,1,0,0,0,0,0,1,0,2,1,0,19.0,19.0,7.0,6.0,4.0,10.0,1,0,1,0,0.2,0.4,0.0,0.6,0.6,0.4
5409,4.0,14.0,0.0,15.0,6.0,2.0,Aston Villa,27/10/14,E0,0.0,2.0,H,2.0,11.0,0.0,11.0,4.0,0.0,1.0,H,0.0,QPR,2.9,3.3,2.3,L Mason,3.1,3.1,2.3,0,0,0,0,0,0,0,0,0,0,3,4,15.0,10.0,6.0,2.0,7.0,4.0,0,0,0,1,0.2,0.2,0.4,0.2,0.0,1.0
5410,1.0,9.0,0.0,6.0,2.0,1.0,Burnley,01/11/14,E0,0.0,3.0,H,18.0,5.0,0.0,32.0,13.0,0.0,0.0,D,0.0,Arsenal,9.0,5.0,1.3,C Pawson,12.0,5.0,1.29,1,0,0,0,0,0,1,0,2,0,0,2,15.0,14.0,5.0,3.0,3.0,5.0,0,1,1,0,0.0,0.8,0.2,1.0,1.0,0.0
5411,2.0,12.0,0.0,7.0,1.0,0.0,QPR,01/11/14,E0,1.0,2.0,H,13.0,8.0,0.0,18.0,8.0,0.0,1.0,H,0.0,Chelsea,14.0,6.5,1.17,M Jones,19.0,6.5,1.17,0,1,0,0,0,0,0,1,12,1,0,0,9.0,11.0,4.0,4.0,7.0,2.0,4,0,0,1,0.2,1.0,0.0,0.8,0.3333333333333333,0.6666666666666666
5412,0.0,15.0,1.0,8.0,0.0,3.0,Swansea,01/11/14,E0,0.0,0.0,D,11.0,10.0,0.0,17.0,3.0,0.0,0.0,D,2.0,Everton,4.6,3.6,1.72,K Friend,5.5,3.25,1.75,1,1,0,0,0,0,2,1,2,1,0,0,15.0,7.0,6.0,3.0,4.0,2.0,1,2,5,0,0.4,0.6,0.6,0.4,1.0,0.0
5413,4.0,9.0,0.0,10.0,3.0,0.0,Southampton,01/11/14,E0,1.0,0.0,A,7.0,6.0,0.0,8.0,1.0,1.0,0.0,A,1.0,Hull,2.1,3.3,3.3,M Atkinson,2.1,3.1,3.75,0,1,0,0,0,0,0,2,3,2,0,0,6.0,20.0,3.0,2.0,1.0,6.0,1,0,0,2,0.8,0.4,0.6,0.4,0.0,1.0
5414,3.0,12.0,0.0,8.0,3.0,1.0,West Brom,01/11/14,E0,1.0,0.0,A,8.0,5.0,0.0,14.0,5.0,0.0,0.0,D,0.0,Leicester,3.1,3.3,2.2,S Attwell,3.1,3.2,2.38,0,0,0,0,0,0,0,0,0,2,2,0,9.0,17.0,4.0,4.0,2.0,6.0,0,0,0,0,0.4,0.4,0.2,0.4,0.0,0.0
5415,2.0,8.0,0.0,6.0,3.0,3.0,Liverpool,01/11/14,E0,0.0,1.0,H,7.0,13.0,0.0,14.0,3.0,0.0,0.0,D,4.0,Newcastle,2.0,3.3,3.6,A Marriner,2.05,3.2,3.8,1,0,0,0,1,0,2,0,3,4,0,0,8.0,17.0,2.0,4.0,2.0,14.0,1,0,0,2,0.6,0.4,0.6,0.4,0.2,0.8
5416,2.0,13.0,0.0,10.0,2.0,1.0,West Ham,01/11/14,E0,2.0,2.0,D,9.0,14.0,0.0,21.0,6.0,0.0,1.0,H,1.0,Stoke,3.1,3.2,2.25,C Foy,3.1,3.1,2.4,0,1,0,0,0,0,0,3,0,3,1,0,8.0,12.0,1.0,4.0,3.0,4.0,2,1,2,0,0.8,0.4,0.4,0.6,0.6,0.4
5417,9.0,11.0,0.0,18.0,7.0,3.0,Tottenham,02/11/14,E0,2.0,1.0,A,3.0,12.0,1.0,12.0,1.0,0.0,1.0,H,3.0,Aston Villa,2.1,3.3,3.3,N Swarbrick,2.1,3.1,3.8,0,0,0,1,0,0,0,0,0,0,5,2,15.0,17.0,6.0,2.0,4.0,10.0,0,0,0,8,0.2,0.0,0.4,0.4,0.0,1.0
5418,4.0,9.0,1.0,9.0,2.0,1.0,Man United,02/11/14,E0,0.0,1.0,H,7.0,15.0,0.0,16.0,6.0,0.0,0.0,D,3.0,Man City,4.0,3.3,1.9,M Oliver,4.2,3.3,1.91,0,0,0,0,0,0,0,0,0,4,1,0,21.0,19.0,5.0,7.0,8.0,4.0,1,1,3,0,0.6,0.6,0.6,0.8,0.8,0.2
5419,2.0,19.0,0.0,8.0,7.0,3.0,Sunderland,03/11/14,E0,3.0,1.0,A,11.0,12.0,1.0,9.0,1.0,1.0,0.0,A,0.0,Crystal Palace,3.3,3.3,2.1,P Dowd,3.6,3.1,2.15,0,0,0,0,0,0,0,0,1,0,0,2,8.0,11.0,6.0,3.0,3.0,3.0,0,1,1,0,0.2,0.4,0.4,0.4,1.0,0.0
5420,1.0,17.0,0.0,12.0,1.0,4.0,Hull,08/11/14,E0,0.0,1.0,H,7.0,17.0,0.0,14.0,3.0,0.0,0.0,D,6.0,Burnley,2.6,3.2,2.6,M Clattenburg,2.9,3.0,2.6,0,0,0,0,0,0,0,0,0,0,3,1,6.0,8.0,2.0,1.0,1.0,7.0,0,1,2,0,0.4,0.0,0.2,0.2,1.0,0.0
5421,7.0,12.0,0.0,15.0,5.0,5.0,Chelsea,08/11/14,E0,2.0,1.0,A,5.0,9.0,0.0,12.0,4.0,1.0,1.0,D,2.0,Liverpool,2.2,3.2,3.2,A Taylor,2.3,3.0,3.4,0,1,0,0,0,0,0,1,0,13,1,0,6.0,18.0,3.0,8.0,2.0,13.0,0,0,0,2,1.0,0.4,1.0,0.6,0.6,0.4
5422,4.0,12.0,0.0,6.0,1.0,3.0,Crystal Palace,08/11/14,E0,0.0,1.0,H,11.0,8.0,0.0,23.0,5.0,0.0,0.0,D,1.0,Man United,7.6,4.8,1.35,C Foy,10.0,4.8,1.33,0,0,0,0,0,0,0,0,0,0,1,1,9.0,9.0,2.0,1.0,4.0,11.0,0,2,3,0,0.4,0.6,0.6,0.8,1.0,0.0
5423,7.0,10.0,0.0,23.0,6.0,2.0,Man City,08/11/14,E0,2.0,2.0,D,7.0,9.0,0.0,17.0,4.0,1.0,1.0,D,4.0,QPR,1.45,4.0,7.0,M Dean,1.5,4.0,7.0,0,1,0,0,0,0,0,1,0,1,1,0,7.0,16.0,1.0,6.0,2.0,7.0,1,0,0,3,0.8,0.2,0.8,0.4,0.0,1.0
5424,4.0,12.0,0.0,5.0,0.0,2.0,Leicester,08/11/14,E0,0.0,2.0,H,13.0,10.0,0.0,18.0,6.0,0.0,0.0,D,2.0,Southampton,6.1,4.0,1.5,M Oliver,8.0,4.0,1.44,1,0,0,0,0,0,3,0,3,0,0,3,10.0,14.0,3.0,5.0,4.0,8.0,4,1,2,0,0.2,0.8,0.2,1.0,0.6666666666666666,0.3333333333333333
5425,2.0,10.0,0.0,12.0,4.0,3.0,Aston Villa,08/11/14,E0,0.0,0.0,D,13.0,9.0,0.0,21.0,5.0,0.0,0.0,D,0.0,West Ham,4.5,3.5,1.75,J Moss,5.0,3.4,1.75,0,0,0,1,0,0,0,0,4,0,0,6,10.0,12.0,2.0,1.0,2.0,3.0,3,1,1,0,0.0,0.8,0.4,0.6,0.4,0.6
5426,4.0,13.0,0.0,16.0,7.0,2.0,Everton,09/11/14,E0,1.0,1.0,D,5.0,11.0,0.0,10.0,3.0,0.0,0.0,D,1.0,Sunderland,2.0,3.3,3.6,L Mason,2.05,3.2,3.8,1,0,0,0,0,0,1,0,1,3,0,0,8.0,17.0,7.0,3.0,2.0,11.0,0,0,0,1,0.6,0.4,0.6,0.6,0.4,0.6
5427,10.0,16.0,0.0,12.0,4.0,5.0,Arsenal,09/11/14,E0,1.0,2.0,H,6.0,10.0,0.0,11.0,5.0,0.0,0.0,D,5.0,Swansea,2.1,3.3,3.3,P Dowd,2.2,3.1,3.5,0,1,0,0,0,0,0,2,2,3,0,0,8.0,32.0,0.0,13.0,0.0,18.0,1,0,0,2,0.8,0.4,0.8,0.6,0.4,0.6
5428,5.0,13.0,0.0,11.0,4.0,2.0,Stoke,09/11/14,E0,2.0,1.0,A,5.0,20.0,1.0,14.0,4.0,2.0,0.0,A,3.0,Tottenham,5.4,3.7,1.6,M Jones,5.5,3.4,1.7,1,0,0,0,1,0,1,0,1,1,0,0,18.0,21.0,7.0,6.0,9.0,9.0,0,2,3,0,0.4,0.4,0.4,0.4,0.8,0.2
5429,4.0,6.0,0.0,8.0,3.0,0.0,Newcastle,09/11/14,E0,2.0,0.0,A,7.0,12.0,0.0,10.0,2.0,1.0,0.0,A,0.0,West Brom,2.85,3.2,2.4,C Pawson,3.3,3.1,2.3,1,1,0,0,0,0,1,3,3,4,0,0,8.0,14.0,3.0,3.0,3.0,7.0,0,1,1,0,0.6,0.6,0.2,0.4,0.4,0.6
5430,5.0,8.0,0.0,12.0,2.0,1.0,Man United,22/11/14,E0,2.0,1.0,A,11.0,12.0,0.0,23.0,9.0,0.0,0.0,D,2.0,Arsenal,2.9,3.3,2.3,M Dean,3.6,3.0,2.2,0,1,0,0,0,0,0,1,0,1,1,0,12.0,23.0,4.0,5.0,10.0,11.0,1,0,0,4,0.6,0.6,0.4,1.0,0.2,0.8
5431,0.0,9.0,1.0,5.0,1.0,0.0,West Brom,22/11/14,E0,0.0,2.0,H,15.0,7.0,0.0,21.0,8.0,0.0,2.0,H,1.0,Chelsea,12.5,6.0,1.2,L Mason,15.0,5.0,1.25,1,0,0,0,0,0,2,0,14,0,0,1,15.0,10.0,5.0,2.0,7.0,7.0,5,7,1,0,0.6,1.0,0.4,1.0,0.6,0.4
5432,5.0,13.0,0.0,14.0,3.0,3.0,West Ham,22/11/14,E0,1.0,2.0,H,1.0,10.0,0.0,14.0,4.0,0.0,1.0,H,2.0,Everton,4.5,3.5,1.75,M Clattenburg,4.8,3.0,1.91,0,0,0,0,0,0,0,0,4,5,0,0,16.0,21.0,7.0,5.0,4.0,13.0,0,4,8,0,0.8,0.6,0.4,0.4,1.0,0.0
5433,9.0,12.0,0.0,10.0,5.0,3.0,Sunderland,22/11/14,E0,0.0,0.0,D,6.0,18.0,0.0,13.0,4.0,0.0,0.0,D,2.0,Leicester,3.0,3.3,2.25,R Madley,4.0,2.9,2.15,0,0,0,0,0,0,0,0,0,2,4,0,5.0,10.0,0.0,3.0,4.0,5.0,0,2,0,1,0.4,0.0,0.6,0.4,0.6666666666666666,0.3333333333333333
5434,3.0,9.0,0.0,8.0,3.0,1.0,Swansea,22/11/14,E0,1.0,2.0,H,7.0,13.0,0.0,23.0,10.0,1.0,1.0,D,2.0,Man City,7.6,4.8,1.35,N Swarbrick,9.0,4.33,1.4,0,1,0,0,0,0,0,1,2,3,0,0,23.0,11.0,6.0,5.0,7.0,6.0,2,3,3,0,0.4,0.8,0.6,0.8,0.8,0.2
5435,7.0,15.0,0.0,13.0,4.0,3.0,QPR,22/11/14,E0,0.0,1.0,H,16.0,12.0,0.0,14.0,6.0,0.0,0.0,D,2.0,Newcastle,4.5,3.5,1.75,C Foy,4.5,3.1,1.91,1,0,0,0,0,0,4,0,5,1,0,0,8.0,17.0,3.0,4.0,4.0,7.0,2,2,3,0,0.2,0.8,0.0,0.6,1.0,0.0
5436,0.0,9.0,0.0,5.0,4.0,2.0,Burnley,22/11/14,E0,2.0,1.0,A,14.0,10.0,0.0,25.0,4.0,2.0,1.0,A,2.0,Stoke,5.1,3.6,1.65,M Atkinson,6.0,3.1,1.73,1,1,0,0,0,0,1,1,2,1,0,0,11.0,14.0,4.0,3.0,5.0,7.0,0,1,1,0,0.2,0.6,0.0,0.6,1.0,0.0
5437,3.0,10.0,0.0,12.0,1.0,2.0,Liverpool,23/11/14,E0,1.0,3.0,H,4.0,21.0,0.0,15.0,5.0,1.0,1.0,D,1.0,Crystal Palace,1.75,3.5,4.5,J Moss,1.95,3.0,4.5,0,0,0,0,0,0,0,0,0,0,2,2,6.0,12.0,1.0,4.0,4.0,5.0,0,1,0,1,0.4,0.2,0.4,0.2,0.3333333333333333,0.6666666666666666
5438,9.0,9.0,0.0,23.0,6.0,1.0,Tottenham,23/11/14,E0,2.0,1.0,A,3.0,15.0,1.0,10.0,2.0,0.0,1.0,H,3.0,Hull,2.1,3.3,3.3,C Pawson,2.25,2.87,3.6,0,0,0,0,0,0,0,0,0,0,2,1,12.0,14.0,1.0,4.0,1.0,5.0,0,0,0,3,0.4,0.2,0.6,0.2,0.25,0.75
5439,8.0,17.0,0.0,15.0,4.0,2.0,Southampton,24/11/14,E0,1.0,1.0,D,2.0,15.0,0.0,7.0,1.0,0.0,1.0,H,1.0,Aston Villa,1.8,3.5,4.2,P Dowd,1.8,3.2,5.0,0,1,0,0,0,0,0,4,1,4,0,0,12.0,18.0,4.0,6.0,2.0,13.0,0,0,1,0,0.8,0.0,0.6,0.4,0.6,0.4
5440,5.0,8.0,0.0,18.0,7.0,4.0,Aston Villa,29/11/14,E0,1.0,1.0,D,1.0,8.0,0.0,11.0,4.0,1.0,0.0,A,3.0,Burnley,3.3,3.3,2.1,G Scott,3.5,3.1,2.2,1,0,0,0,0,0,2,0,2,2,0,0,5.0,7.0,4.0,1.0,0.0,2.0,1,0,0,1,0.0,0.4,0.4,0.4,0.0,1.0
5441,5.0,9.0,0.0,13.0,4.0,3.0,Stoke,29/11/14,E0,0.0,1.0,H,5.0,11.0,0.0,16.0,3.0,0.0,0.0,D,0.0,Liverpool,4.7,3.6,1.7,C Pawson,5.0,3.5,1.73,0,0,0,0,0,0,0,0,0,0,3,1,12.0,25.0,1.0,4.0,3.0,14.0,0,3,2,0,0.4,0.4,0.6,0.6,0.6,0.4
5442,0.0,12.0,0.0,4.0,2.0,2.0,Hull,29/11/14,E0,0.0,3.0,H,7.0,12.0,0.0,12.0,6.0,0.0,2.0,H,2.0,Man United,10.3,5.5,1.25,A Taylor,9.0,5.0,1.33,1,0,0,1,0,0,2,0,2,0,0,3,12.0,10.0,2.0,2.0,5.0,3.0,1,3,6,0,0.2,0.8,0.2,0.8,1.0,0.0
5443,5.0,17.0,0.0,19.0,5.0,2.0,Leicester,29/11/14,E0,2.0,3.0,H,11.0,8.0,0.0,32.0,6.0,1.0,2.0,H,3.0,QPR,3.1,3.3,2.2,R East,3.2,3.1,2.38,0,0,0,0,0,0,0,0,0,1,1,0,13.0,13.0,4.0,4.0,7.0,6.0,0,0,0,0,0.0,0.2,0.2,0.4,0.0,0.0
5444,8.0,10.0,0.0,24.0,6.0,2.0,Chelsea,29/11/14,E0,0.0,0.0,D,2.0,13.0,0.0,12.0,3.0,0.0,0.0,D,3.0,Sunderland,1.4,4.4,7.3,K Friend,1.4,4.5,8.0,0,1,0,0,0,0,0,3,3,15,0,0,10.0,21.0,5.0,8.0,9.0,15.0,0,0,1,0,1.0,0.4,1.0,0.6,0.2,0.8
5445,6.0,12.0,0.0,11.0,5.0,2.0,Crystal Palace,29/11/14,E0,1.0,1.0,D,4.0,6.0,0.0,18.0,4.0,1.0,1.0,D,0.0,Swansea,4.5,3.5,1.75,M Atkinson,4.5,3.4,1.83,0,1,0,0,0,0,0,1,0,1,1,0,8.0,15.0,3.0,5.0,3.0,4.0,2,0,1,0,0.2,0.4,0.4,0.8,1.0,0.0
5446,4.0,10.0,0.0,17.0,5.0,1.0,Arsenal,29/11/14,E0,1.0,0.0,A,4.0,9.0,0.0,9.0,1.0,0.0,0.0,D,2.0,West Brom,1.9,3.45,3.8,C Foy,1.85,3.3,4.5,0,0,0,0,0,0,0,0,0,0,2,2,5.0,23.0,1.0,9.0,0.0,11.0,0,0,0,5,0.4,0.4,0.6,0.4,0.0,1.0
5447,2.0,16.0,1.0,7.0,1.0,2.0,Newcastle,29/11/14,E0,0.0,1.0,H,6.0,9.0,0.0,12.0,3.0,0.0,0.0,D,3.0,West Ham,3.0,3.3,2.25,M Dean,3.5,3.1,2.2,0,1,0,0,0,0,0,5,0,6,1,0,14.0,14.0,3.0,6.0,5.0,16.0,0,0,0,1,1.0,0.6,0.4,0.6,0.4,0.6
5448,6.0,13.0,1.0,15.0,6.0,2.0,Man City,30/11/14,E0,3.0,0.0,A,8.0,10.0,0.0,13.0,4.0,0.0,0.0,D,1.0,Southampton,2.2,3.3,3.1,M Jones,2.38,3.0,3.2,0,1,0,0,0,0,0,1,5,3,0,0,15.0,23.0,4.0,10.0,8.0,7.0,5,1,0,1,0.8,0.8,0.8,1.0,0.4,0.6
5449,4.0,5.0,0.0,10.0,5.0,1.0,Everton,30/11/14,E0,1.0,2.0,H,3.0,15.0,0.0,13.0,6.0,1.0,2.0,H,5.0,Tottenham,2.9,3.3,2.3,M Oliver,3.2,3.0,2.38,1,1,0,0,1,0,1,1,1,5,0,0,23.0,14.0,6.0,4.0,9.0,1.0,0,3,1,0,0.6,0.4,0.6,0.2,0.4,0.6
5450,5.0,12.0,0.0,11.0,4.0,2.0,Newcastle,02/12/14,E0,1.0,1.0,D,2.0,12.0,0.0,12.0,2.0,0.0,1.0,H,2.0,Burnley,2.5,3.3,2.65,P Dowd,2.75,3.0,2.8,0,0,0,0,0,0,0,0,3,0,0,1,11.0,7.0,4.0,1.0,1.0,2.0,0,0,0,0,0.8,0.4,0.4,0.4,0.0,0.0
5451,2.0,15.0,0.0,5.0,3.0,2.0,Aston Villa,02/12/14,E0,1.0,0.0,A,8.0,16.0,0.0,17.0,5.0,1.0,0.0,A,2.0,Crystal Palace,3.6,3.3,2.0,M Oliver,3.8,3.1,2.15,0,0,0,0,0,0,0,0,2,3,0,0,11.0,18.0,5.0,7.0,6.0,5.0,1,2,3,0,0.0,0.2,0.4,0.4,1.0,0.0
5452,4.0,10.0,0.0,11.0,3.0,2.0,Liverpool,02/12/14,E0,3.0,1.0,A,7.0,11.0,1.0,20.0,4.0,1.0,1.0,D,1.0,Leicester,2.0,3.3,3.6,L Mason,2.1,3.1,3.75,0,1,0,0,0,0,0,1,0,1,1,0,19.0,16.0,5.0,3.0,5.0,5.0,0,0,0,3,0.4,0.0,0.4,0.4,0.2,0.8
5453,2.0,13.0,0.0,5.0,4.0,4.0,Stoke,02/12/14,E0,1.0,2.0,H,2.0,8.0,0.0,10.0,3.0,1.0,1.0,D,2.0,Man United,7.3,4.4,1.4,J Moss,8.0,3.6,1.5,1,0,0,0,0,0,3,0,3,0,0,2,12.0,13.0,6.0,4.0,7.0,5.0,2,6,0,1,0.4,0.8,0.4,1.0,0.8,0.2
5454,2.0,12.0,0.0,5.0,1.0,2.0,QPR,02/12/14,E0,0.0,2.0,H,9.0,8.0,0.0,18.0,7.0,0.0,0.0,D,2.0,Swansea,4.2,3.5,1.8,K Friend,5.0,3.4,1.75,0,1,0,0,0,0,0,1,1,1,0,0,18.0,32.0,4.0,6.0,4.0,11.0,0,1,2,0,0.4,0.4,0.0,0.8,0.6666666666666666,0.3333333333333333
5455,3.0,17.0,0.0,11.0,6.0,1.0,West Ham,02/12/14,E0,2.0,1.0,A,7.0,11.0,0.0,23.0,5.0,2.0,1.0,A,2.0,West Brom,2.65,3.3,2.5,M Jones,3.0,3.0,2.5,0,1,0,0,0,0,0,1,0,1,3,0,9.0,12.0,1.0,3.0,4.0,6.0,0,2,1,0,0.8,0.2,0.4,0.2,0.4,0.6
5456,4.0,14.0,0.0,6.0,1.0,2.0,Southampton,03/12/14,E0,0.0,1.0,H,9.0,7.0,0.0,19.0,8.0,0.0,0.0,D,0.0,Arsenal,4.2,3.5,1.8,A Marriner,4.6,3.4,1.8,1,0,0,0,0,0,1,0,1,0,0,1,17.0,13.0,5.0,4.0,4.0,8.0,0,5,5,0,0.8,0.6,0.6,0.8,1.0,0.0
5457,6.0,9.0,0.0,10.0,2.0,1.0,Tottenham,03/12/14,E0,0.0,3.0,H,1.0,9.0,0.0,12.0,8.0,0.0,2.0,H,1.0,Chelsea,7.3,4.4,1.4,M Dean,9.0,4.2,1.4,0,1,0,0,0,0,0,2,16,2,0,0,24.0,13.0,6.0,6.0,8.0,3.0,6,9,3,0,0.6,1.0,0.6,1.0,0.8,0.2
5458,4.0,12.0,0.0,8.0,1.0,1.0,Hull,03/12/14,E0,1.0,1.0,D,6.0,8.0,0.0,13.0,5.0,0.0,1.0,H,1.0,Everton,5.5,4.0,1.55,R Madley,7.0,3.6,1.55,0,0,0,0,0,0,0,0,0,0,1,4,10.0,4.0,5.0,2.0,4.0,0.0,1,3,3,0,0.2,0.6,0.2,0.4,0.8,0.2
5459,0.0,8.0,0.0,15.0,4.0,1.0,Man City,03/12/14,E0,4.0,1.0,A,2.0,9.0,0.0,8.0,2.0,2.0,1.0,A,1.0,Sunderland,1.5,4.0,6.1,C Pawson,1.53,3.8,6.5,0,1,0,0,0,0,0,2,4,4,0,0,12.0,15.0,3.0,6.0,2.0,6.0,0,4,2,0,0.8,0.4,0.8,0.6,0.6,0.4
5460,2.0,16.0,0.0,6.0,3.0,1.0,West Brom,06/12/14,E0,0.0,0.0,D,3.0,10.0,0.0,12.0,2.0,0.0,0.0,D,1.0,Hull,3.0,3.2,2.3,M Oliver,3.1,3.1,2.45,0,0,0,0,0,0,0,0,1,0,0,4,8.0,23.0,1.0,5.0,4.0,7.0,0,1,2,0,0.2,0.2,0.4,0.2,1.0,0.0
5461,7.0,15.0,0.0,7.0,1.0,3.0,Sunderland,06/12/14,E0,0.0,0.0,D,5.0,12.0,0.0,15.0,2.0,0.0,0.0,D,1.0,Liverpool,5.4,3.7,1.6,N Swarbrick,6.0,4.0,1.53,1,0,0,0,0,0,2,0,2,0,0,1,11.0,8.0,3.0,2.0,4.0,2.0,1,7,3,0,0.4,0.4,0.6,0.6,0.8,0.2
5462,7.0,11.0,0.0,9.0,2.0,3.0,Everton,06/12/14,E0,0.0,1.0,H,11.0,8.0,0.0,19.0,3.0,0.0,1.0,H,3.0,Man City,5.5,3.8,1.57,A Marriner,6.0,4.0,1.53,1,0,0,0,0,0,3,0,5,1,0,0,15.0,13.0,4.0,5.0,0.0,6.0,3,2,2,0,0.6,0.8,0.6,0.8,0.6,0.4
